=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.06.06 17:05:28 =~=~=~=~=~=~=~=~=~=~=~=
56.82, 39.17, 255.00
56.95, 38.76, 255.00
56.97, 38.67, 255.00
57.13, 39.28, 255.00
57.15, 39.59, 255.00
57.29, 39.60, 255.00
57.31, 39.50, 255.00
57.45, 39.39, 255.00
57.47, 39.60, 255.00
57.61, 39.70, 255.00
57.61, 39.85, 255.00
57.77, 40.04, 255.00
57.78, 40.35, 255.00
57.93, 40.34, 255.00
57.94, 39.82, 255.00
58.08, 39.40, 255.00
58.10, 39.12, 255.00
58.14, 39.07, 255.00
58.27, 39.16, 255.00
58.27, 38.91, 255.00
58.35, 38.86, 255.00
58.43, 38.63, 255.00
58.46, 38.73, 255.00
58.60, 39.16, 255.00
58.60, 39.80, 255.00
58.66, 39.95, 255.00
58.76, 40.21, 255.00
58.77, 40.03, 255.00
58.87, 39.44, 255.00
58.93, 38.76, 255.00
58.94, 38.39, 255.00
59.05, 38.11, 255.00
59.10, 37.77, 255.00
59.10, 37.32, 255.00
59.23, 37.25, 255.00
59.27, 37.16, 255.00
59.27, 37.38, 255.00
59.42, 37.26, 255.00
59.43, 37.11, 255.00
59.43, 37.56, 255.00
59.54, 37.77, 255.00
59.60, 38.18, 255.00
59.63, 38.59, 255.00
59.77, 38.26, 255.00
59.78, 37.98, 255.00
59.80, 37.90, 255.00
59.95, 38.28, 255.00
59.95, 37.90, 255.00
60.01, 37.58, 255.00
60.11, 37.54, 255.00
60.12, 37.42, 255.00
60.15, 37.69, 255.00
60.29, 38.27, 255.00
60.30, 38.29, 255.00
60.47, 38.56, 255.00
60.54, 38.84, 255.00
60.64, 39.24, 255.00
60.80, 39.44, 255.00
60.83, 39.69, 255.00
60.99, 39.80, 255.00
61.00, 40.18, 255.00
61.11, 40.08, 255.00
61.17, 40.12, 255.00
61.20, 39.91, 255.00
61.35, 39.43, 255.00
61.35, 38.91, 255.00
61.51, 38.58, 255.00
61.53, 38.64, 255.00
61.60, 39.20, 255.00
61.71, 39.54, 255.00
61.75, 39.32, 255.00
61.89, 38.96, 255.00
61.96, 38.91, 255.00
62.07, 39.42, 255.00
62.20, 39.80, 255.00
62.26, 40.03, 255.00
62.43, 40.33, 255.00
62.44, 40.36, 255.00
62.62, 40.21, 255.00
62.62, 40.23, 255.00
62.66, 40.28, 255.00
62.81, 39.58, 255.00
62.81, 39.41, 255.00
62.96, 39.22, 255.00
63.00, 38.89, 255.00
63.07, 38.26, 255.00
63.18, 38.03, 255.00
63.18, 37.73, 255.00
63.29, 37.69, 255.00
63.37, 37.67, 255.00
63.38, 38.28, 255.00
63.54, 38.91, 255.00
63.56, 39.30, 255.00
63.59, 39.36, 255.00
63.70, 39.26, 255.00
63.75, 38.68, 255.00
63.75, 38.32, 255.00
63.75, 38.64, 255.00
63.76, 38.78, 255.00
63.92, 38.68, 255.00
63.94, 38.87, 255.00
64.04, 39.22, 255.00
64.14, 39.29, 255.00
64.16, 39.86, 255.00
64.33, 40.45, 253.39
64.35, 40.77, 255.00
64.50, 40.16, 252.61
64.55, 39.24, 255.00
64.64, 39.52, 253.90
64.72, 39.49, 253.66
64.73, 39.30, 255.00
64.81, 39.00, 252.98
64.90, 38.62, 251.23
64.92, 38.35, 255.00
64.92, 38.21, 255.00
64.94, 38.21, 254.62
65.05, 38.31, 248.90
65.11, 38.41, 250.52
65.12, 38.43, 253.35
65.12, 38.02, 253.18
65.15, 38.24, 251.81
65.20, 38.45, 249.45
65.31, 38.32, 245.22
65.32, 38.15, 250.25
65.40, 37.97, 244.76
65.52, 37.84, 241.90
65.52, 37.56, 247.01
65.68, 37.27, 236.41
65.72, 37.26, 241.77
65.72, 37.19, 242.87
65.82, 37.06, 235.73
65.92, 37.02, 234.47
65.92, 36.95, 237.97
65.93, 36.95, 237.01
65.98, 37.01, 232.81
66.09, 37.22, 228.20
66.13, 37.64, 230.17
66.13, 37.80, 230.89
70.89, 38.17, 0.00
66.76, 38.61, 255.00
66.33, 38.44, 241.39
66.37, 38.42, 216.01
67.04, 38.44, 175.83
66.40, 38.31, 246.64
66.57, 38.45, 202.14
71.84, 39.17, 0.00
67.37, 39.57, 255.00
66.90, 39.31, 220.52
66.92, 39.35, 193.54
67.59, 40.00, 151.67
66.95, 40.79, 221.39
67.08, 41.03, 179.77
66.98, 41.39, 190.60
67.80, 41.58, 133.14
67.17, 41.00, 210.20
67.23, 40.60, 172.46
68.02, 40.29, 125.43
67.38, 39.89, 200.39
67.52, 39.41, 157.75
67.60, 39.27, 157.56
68.41, 39.07, 109.78
67.62, 39.03, 194.53
67.81, 38.69, 141.09
68.64, 39.49, 96.78
68.01, 39.44, 173.45
68.05, 39.29, 136.19
68.65, 39.36, 99.09
68.89, 39.17, 110.03
68.23, 38.97, 158.96
68.27, 39.14, 120.18
69.02, 39.66, 73.22
69.12, 40.27, 100.64
68.45, 40.11, 141.87
68.36, 40.30, 111.13
68.46, 40.68, 96.83
68.69, 40.70, 83.93
68.85, 40.58, 82.93
68.90, 40.42, 83.09
69.01, 40.26, 75.29
69.11, 40.09, 70.85
69.12, 40.25, 71.09
69.22, 40.34, 61.15
69.33, 40.47, 55.50
69.30, 40.61, 58.19
70.27, 41.02, 0.00
70.34, 40.81, 32.15
70.48, 40.97, 22.02
70.48, 41.64, 23.49
69.98, 41.91, 48.67
70.80, 42.12, 0.00
70.72, 42.32, 9.11
70.79, 41.93, 0.00
70.94, 41.59, 0.00
70.95, 41.45, 0.00
70.95, 41.01, 0.00
70.96, 40.91, 0.00
71.07, 41.16, 0.00
71.16, 41.29, 0.00
71.19, 41.36, 0.00
71.19, 41.34, 0.00
71.26, 41.06, 0.00
71.41, 40.76, 0.00
71.42, 40.48, 0.00
71.43, 40.40, 0.00
71.57, 40.47, 0.00
71.66, 40.20, 0.00
71.66, 39.95, 0.00
71.73, 39.85, 0.00
71.90, 40.23, 0.00
71.90, 40.50, 0.00
71.90, 40.60, 0.00
71.98, 40.41, 0.00
72.14, 39.85, 0.00
72.15, 40.25, 0.00
72.15, 40.45, 0.00
72.15, 40.37, 0.00
72.15, 40.30, 0.00
72.19, 40.26, 0.00
72.31, 40.49, 0.00
72.35, 41.21, 0.00
72.39, 41.78, 0.00
72.39, 42.47, 0.00
72.39, 42.49, 0.00
72.39, 42.08, 0.00
72.39, 41.61, 0.00
72.39, 41.33, 0.00
72.39, 41.20, 0.00
72.39, 41.45, 0.00
72.39, 41.83, 0.00
72.39, 41.84, 0.00
72.39, 42.29, 0.00
72.39, 43.32, 0.00
72.39, 43.51, 0.00
72.39, 43.49, 0.00
72.39, 43.23, 0.00
72.39, 42.75, 0.00
72.38, 42.06, 0.00
72.27, 41.53, 0.00
72.19, 40.76, 0.00
72.15, 40.21, 0.00
72.15, 39.99, 0.00
72.15, 39.82, 0.00
72.15, 39.93, 0.00
72.15, 40.14, 0.00
72.18, 40.19, 0.00
72.32, 40.39, 0.00
72.39, 40.84, 0.00
72.39, 40.79, 0.00
72.39, 40.48, 0.00
72.39, 40.23, 0.00
72.40, 40.35, 0.00
72.39, 40.30, 0.00
72.39, 40.17, 0.00
72.39, 39.99, 0.00
72.40, 39.65, 0.00
72.39, 39.55, 0.00
72.39, 39.24, 0.00
72.39, 38.93, 0.00
72.39, 38.61, 0.00
72.39, 38.25, 0.00
72.36, 37.81, 0.00
72.21, 37.43, 0.00
72.16, 37.29, 0.00
72.15, 37.03, 0.00
72.15, 36.92, 0.00
72.15, 36.85, 0.00
72.15, 36.81, 0.00
72.13, 37.16, 0.00
72.09, 38.02, 0.00
72.02, 38.00, 0.00
71.93, 37.76, 0.00
71.90, 37.40, 0.00
71.90, 37.78, 0.00
71.90, 37.74, 0.00
71.90, 37.58, 0.00
71.90, 37.47, 0.00
71.89, 37.68, 0.00
71.84, 37.68, 0.00
71.74, 38.75, 0.00
71.68, 39.19, 0.00
71.66, 39.37, 0.00
71.47, 39.17, 0.00
71.42, 38.85, 0.00
71.42, 38.55, 0.00
71.42, 38.25, 0.00
71.42, 38.25, 0.00
71.42, 37.96, 0.00
71.40, 37.63, 0.00
71.39, 37.61, 0.00
71.32, 38.16, 0.00
71.22, 38.62, 0.00
71.20, 38.96, 0.00
71.19, 39.31, 0.00
71.19, 39.18, 0.00
71.19, 39.19, 0.00
71.19, 39.54, 0.00
71.19, 39.54, 0.00
71.19, 39.44, 0.00
71.19, 39.21, 0.00
71.19, 38.94, 0.00
71.19, 38.60, 0.00
71.19, 38.55, 0.00
71.19, 39.03, 0.00
71.19, 39.24, 0.00
71.19, 39.21, 0.00
71.17, 38.79, 0.00
71.08, 38.63, 0.00
70.99, 38.74, 0.00
71.01, 38.85, 0.00
71.06, 38.95, 0.00
71.11, 38.95, 0.00
71.17, 38.54, 0.00
71.16, 38.04, 0.00
71.16, 37.73, 0.00
71.12, 37.37, 0.00
71.05, 37.34, 0.00
70.99, 37.27, 0.00
70.96, 37.44, 0.00
70.95, 37.49, 0.00
70.95, 37.88, 0.00
70.95, 38.11, 0.00
70.88, 38.33, 0.00
70.74, 38.42, 0.00
70.72, 38.44, 0.00
70.72, 38.19, 0.00
70.69, 37.89, 0.00
70.51, 37.78, 0.00
70.48, 37.44, 0.00
70.47, 37.40, 0.00
70.29, 37.02, 0.00
70.25, 36.78, 0.00
70.25, 36.86, 0.00
70.19, 37.16, 0.00
70.05, 37.35, 0.00
70.02, 37.63, 0.00
70.02, 38.06, 0.00
70.02, 38.54, 0.00
70.01, 39.11, 0.00
69.94, 39.62, 0.00
69.83, 40.07, 0.00
69.80, 40.25, 0.00
69.79, 40.23, 0.00
69.79, 40.26, 0.00
69.79, 40.10, 0.00
69.79, 40.01, 0.00
69.72, 39.62, 0.00
69.60, 39.24, 0.00
69.57, 38.61, 0.00
69.57, 38.43, 0.00
69.55, 38.11, 0.00
69.47, 37.53, 0.00
69.36, 36.95, 0.00
69.34, 36.46, 0.00
69.34, 36.74, 0.00
69.34, 36.70, 0.00
69.33, 36.49, 0.00
69.33, 36.28, 0.00
69.31, 35.98, 0.00
69.26, 35.93, 0.00
69.23, 35.83, 0.00
69.19, 35.41, 0.00
69.16, 35.10, 0.00
69.13, 35.31, 0.00
69.12, 35.27, 0.00
69.12, 35.39, 0.00
69.12, 35.42, 0.00
69.12, 35.42, 0.00
69.07, 35.96, 0.00
68.91, 36.82, 0.00
68.89, 37.36, 0.00
68.89, 37.34, 0.00
68.89, 37.20, 0.00
68.89, 37.82, 0.00
68.89, 38.10, 0.00
68.89, 38.31, 0.00
68.87, 38.22, 0.00
68.80, 38.32, 0.00
68.77, 38.71, 0.00
68.74, 38.76, 0.00
68.73, 38.61, 0.00
68.69, 38.25, 0.00
68.68, 37.85, 0.00
68.67, 37.38, 0.00
68.67, 37.29, 0.00
68.65, 37.07, 0.00
68.50, 37.70, 0.00
68.45, 38.11, 0.00
68.45, 37.83, 0.00
68.39, 37.82, 0.00
68.25, 38.30, 0.00
68.23, 38.54, 0.00
68.23, 38.11, 0.00
68.23, 38.32, 0.00
68.18, 38.55, 0.00
68.05, 38.50, 0.00
68.02, 38.73, 0.00
68.02, 38.95, 0.00
67.96, 38.49, 0.00
67.82, 37.98, 0.00
67.80, 37.40, 0.00
67.80, 37.07, 0.00
67.67, 36.71, 0.00
67.59, 36.68, 0.00
67.59, 37.11, 0.00
67.55, 37.56, 0.00
67.39, 38.19, 0.00
67.38, 38.28, 0.00
67.38, 38.02, 0.00
67.35, 37.61, 0.00
67.21, 36.99, 0.00
67.16, 36.78, 0.00
67.16, 36.56, 0.00
67.10, 36.51, 0.00
66.97, 36.49, 0.00
66.95, 36.73, 0.00
66.95, 36.94, 0.00
66.85, 37.03, 0.00
66.75, 37.53, 0.00
66.75, 38.13, 0.00
66.66, 38.42, 0.00
66.54, 38.55, 0.00
66.54, 38.40, 0.00
66.51, 38.76, 0.00
66.36, 39.01, 0.00
66.33, 38.28, 0.00
66.33, 37.49, 0.00
66.20, 36.98, 0.00
66.13, 36.75, 0.00
66.13, 36.91, 0.00
66.13, 36.95, 0.00
66.13, 37.15, 0.00
66.13, 37.41, 0.00
66.13, 37.40, 0.00
66.13, 37.22, 0.00
66.13, 37.45, 0.00
66.13, 37.73, 0.00
66.13, 38.04, 0.00
66.13, 38.10, 0.00
66.13, 37.77, 0.00
66.12, 37.23, 0.00
66.11, 37.09, 0.00
66.10, 36.87, 0.00
66.08, 36.75, 0.00
66.04, 36.74, 0.00
66.00, 36.74, 0.00
65.93, 36.85, 0.00
65.92, 37.03, 0.00
65.92, 36.95, 0.00
65.92, 36.86, 0.00
65.91, 36.38, 0.00
65.89, 36.16, 0.00
65.84, 36.16, 0.00
65.73, 36.14, 0.00
65.72, 36.11, 0.00
65.72, 35.83, 0.00
65.72, 35.79, 0.00
65.70, 35.84, 0.00
65.69, 36.30, 0.00
65.64, 36.40, 0.00
65.56, 36.41, 0.00
65.52, 36.44, 0.00
65.52, 36.51, 0.00
65.52, 36.57, 0.00
65.52, 36.51, 0.00
65.45, 36.28, 0.00
65.35, 35.94, 1.28
65.32, 35.73, 0.00
65.32, 35.61, 0.00
65.30, 35.65, 0.00
65.17, 35.40, 4.69
66.17, 35.06, 0.00
65.12, 35.11, 51.50
64.37, 35.12, 44.06
64.71, 35.85, 0.00
65.10, 36.37, 0.00
65.05, 36.69, 2.85
65.43, 37.15, 0.00
65.01, 37.37, 21.60
64.99, 37.75, 1.47
65.00, 37.86, 0.00
64.99, 38.03, 1.08
65.02, 38.49, 0.00
65.05, 38.74, 0.00
65.00, 38.42, 2.64
65.23, 38.52, 0.00
64.92, 38.24, 16.24
64.84, 37.41, 6.09
64.72, 36.86, 9.07
64.71, 36.77, 4.12
64.55, 37.26, 14.30
64.45, 37.62, 12.28
64.51, 36.91, 4.37
64.33, 36.48, 18.49
64.16, 36.92, 20.80
